listing_id,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,room_type,property_type,price,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month,review_rate_number,availability_365,number_of_reviews_ltm,host_listings_count,host_is_superhost,instant_bookable,calculated_host_listings_count,last_review,license
9176,14352,Smriti,Sector 15 Faridabad,Faridabad,28.416623,77.325439,Entire home/apt,Farmhouse,5850.6,1,90,72,2.57,3.8,208,29,1.0,False,False,2,2021-07-07,
5963,16885,Isha,Golf Course Road (DLF 5),Gurugram,28.471305,77.105784,Entire home/apt,Condo,17268.23,2,365,69,2.3,3.8,197,30,1.0,False,True,1,2021-10-03,
2497,12212,Rishi,Cyber City,Gurugram,28.497681,77.086247,Entire home/apt,Apartment,16976.97,30,365,57,2.71,4.2,253,24,1.0,True,True,2,2022-04-28,DL-MCD-496428
8363,17159,Payal,Golf Course Road (DLF 5),Gurugram,28.463701,77.108743,Private room,Builder Floor,10603.68,2,365,91,2.02,3.4,170,40,1.0,False,False,2,2022-04-01,
341,12161,Vandana,Saket,South Delhi,28.529236,77.221146,Entire home/apt,Condo,13416.28,1,365,54,1.46,4.1,243,16,1.0,True,False,2,2023-06-28,
2409,20159,Karan,Connaught Place,Central Delhi,28.621766,77.213339,Entire home/apt,Villa,17241.82,1,365,84,12.0,4.9,201,48,2.0,True,False,2,2023-09-02,DL-MCD-793959
8523,13145,Varun,Rohini,West & North Delhi,28.702391,77.123911,Private room,Farmhouse,3563.57,1,365,89,1.89,4.3,197,45,1.0,False,False,1,2021-05-20,DL-MCD-409606
5783,12156,Meera,Golf Course Road (DLF 5),Gurugram,28.469587,77.099012,Entire home/apt,Apartment,22156.81,3,365,87,2.72,3.7,177,40,1.0,True,True,1,2023-07-06,
4577,14567,Preeti,Greater Noida (Pari Chowk),Greater Noida,28.48545,77.519372,Private room,Apartment,5071.23,15,180,73,2.35,3.8,231,26,1.0,True,True,1,2023-12-02,DL-MCD-858742
3726,14240,Mayank,Sector 137 Expressway,Noida,28.510501,77.413478,Entire home/apt,Villa,11491.49,30,180,101,7.77,4.4,137,55,1.0,False,,1,2022-09-06,DL-MCD-902447
2786,17759,Bhavna,Sushant Lok,Gurugram,28.466665,77.081128,Entire home/apt,Apartment,14735.03,5,365,117,4.18,,156,73,1.0,False,True,2,2021-07-31,DL-MCD-556276
1013,11822,Manish,Golf Course Road (DLF 5),Gurugram,28.473804,77.098769,Private room,Serviced Apartment,13685.12,1,30,100,2.13,4.2,155,51,1.0,False,True,2,2024-02-18,DL-MCD-718694
5281,20035,Manish,Rohini,West & North Delhi,28.714949,77.110977,Entire home/apt,Apartment,7188.34,5,365,82,10.25,4.5,184,36,4.0,True,False,4,2024-12-15,
4896,15240,Arjun,Golf Course Road (DLF 5),Gurugram,28.485304,77.093421,Hotel room,Apartment,19703.24,2,90,120,12.0,4.9,128,34,1.0,,True,2,2024-01-04,DL-MCD-657072
7122,20134,Komal,Hauz Khas Village,South Delhi,28.556946,77.191243,Private room,Condo,7790.4,1,365,58,1.61,3.8,234,32,3.0,,True,4,2022-03-18,DL-MCD-774949
6550,17499,Priya,Green Park,South Delhi,28.55865,77.210158,Private room,Condo,9580.45,1,365,92,2.19,3.7,175,40,1.0,False,True,1,2022-10-13,
4038,12698,Kavita,Aerocity (IGI Airport),West & North Delhi,28.547948,77.118633,Private room,Villa,9717.63,3,365,89,1.89,4.0,173,28,1.0,False,False,1,2023-03-09,DL-MCD-524924
149,17896,Mayank,Paharganj,Central Delhi,28.645399,77.220785,Entire home/apt,Apartment,4045.83,1,365,79,12.0,4.7,225,36,1.0,True,False,1,2021-03-17,
286,20034,Naveen,Karol Bagh,Central Delhi,28.659729,77.187053,Entire home/apt,Condo,7245.33,15,365,59,3.11,4.0,238,26,5.0,,True,6,2023-10-29,
9846,10319,Siddharth,Cyber City,Gurugram,28.491153,77.091612,Private room,Condo,220000.0,3,365,101,2.15,,181,34,1.0,False,True,2,2021-11-13,
8575,20313,Varun,Civil Lines,West & North Delhi,28.689023,77.215985,Entire home/apt,Studio,9460.73,30,365,64,2.37,3.3,252,16,4.0,False,False,4,2021-09-09,DL-MCD-475154
6771,13182,Aditya,Connaught Place,Central Delhi,28.619769,77.220598,Shared room,Apartment,5887.59,2,365,45,,3.6,253,21,1.0,True,False,2,2021-11-22,DL-MCD-877681
4444,17830,Rashmi,Dwarka,West & North Delhi,28.581268,77.050672,Entire home/apt,Farmhouse,11449.89,3,365,94,2.94,,169,26,1.0,True,True,1,2022-01-02,DL-MCD-448870
7447,14341,Smriti,Sohna Road,Gurugram,28.395573,77.032577,Entire home/apt,Builder Floor,11723.87,1,365,105,3.0,3.8,161,34,1.0,False,True,2,2021-09-27,
237,13341,Harsh,Golf Course Road (DLF 5),Gurugram,28.470325,77.106694,Private room,Apartment,16575.25,1,365,81,2.19,,197,37,1.0,True,True,1,2022-11-01,DL-MCD-988670
9779,16939,Ananya,Sushant Lok,Gurugram,28.477557,77.082491,Private room,Farmhouse,10441.23,2,365,52,1.53,3.6,217,25,1.0,False,True,1,2024-11-20,
7124,15841,Akash,Aerocity (IGI Airport),West & North Delhi,28.545159,77.128726,Shared room,Boutique B&B,3523.05,1,365,87,7.91,4.5,172,40,1.0,,False,2,2021-04-26,
8521,12253,Rohan,Sector 29,Gurugram,28.465414,77.060793,Entire home/apt,Farmhouse,14044.33,2,30,130,5.65,4.5,88,76,1.0,False,True,1,2022-04-22,
3084,16301,Jyoti,Sector 137 Expressway,Noida,28.514183,77.420685,Private room,Boutique B&B,7271.93,1,30,120,2.67,3.7,155,36,1.0,False,False,2,2024-03-17,DL-MCD-777704
633,10527,Isha,Hauz Khas Village,South Delhi,28.540881,77.212638,Entire home/apt,Builder Floor,16921.16,7,30,75,,3.5,209,27,1.0,False,False,2,2024-06-12,
6814,20242,Mohit,Greater Kailash,South Delhi,28.540643,77.251722,Private room,Serviced Apartment,7840.49,2,365,117,,4.4,157,68,5.0,False,False,6,2023-09-15,DL-MCD-293437
2494,20316,Vivek,Rajouri Garden,West & North Delhi,28.649392,77.111616,Shared room,Builder Floor,3129.63,3,365,85,12.0,4.6,196,42,7.0,True,False,7,2023-08-22,DL-MCD-392781
2666,10619,Ritu,Sector 137 Expressway,Noida,28.517828,77.404224,Private room,Apartment,7998.01,2,30,114,3.08,4.3,160,49,1.0,False,True,1,2023-05-08,
8662,16229,Naveen,Green Park,South Delhi,28.56147,77.195192,Hotel room,Apartment,12018.4,2,30,64,9.14,4.4,225,17,1.0,False,False,1,2021-02-13,
8590,17404,Kabir,Sohna Road,Gurugram,28.394913,77.051173,Shared room,Apartment,2533.93,3,365,44,3.14,3.8,268,20,1.0,False,False,1,2024-02-07,
8639,11443,Ritu,Cyber City,Gurugram,28.496667,77.101363,Private room,Apartment,9660.32,3,30,88,2.67,3.6,161,46,1.0,True,False,2,2023-10-26,
4212,12372,Sanjay,Connaught Place,Central Delhi,28.628188,77.220095,Entire home/apt,Studio,14865.4,30,30,92,3.54,3.8,153,45,1.0,False,False,2,2024-10-31,
3875,15745,Shreya,Sector 15 Faridabad,Faridabad,28.404984,77.328619,Entire home/apt,Condo,7397.71,3,365,96,8.73,4.9,232,48,1.0,False,False,1,2023-01-25,
2818,20369,Deepa,Sector 29,Gurugram,28.463278,77.073847,Entire home/apt,Builder Floor,15127.67,30,90,17,0.45,4.0,340,10,7.0,True,True,8,2024-04-28,DL-MCD-783186
8432,14934,Sachin,Hauz Khas Village,South Delhi,28.53705,77.203978,Entire home/apt,Apartment,20236.88,7,30,65,5.0,4.0,211,33,1.0,False,True,1,2024-11-14,DL-MCD-105375
5654,17425,Komal,Chanakyapuri,Central Delhi,28.59239,77.20302,Hotel room,Villa,150000.0,15,90,100,2.94,4.0,138,29,1.0,False,False,1,2024-01-23,DL-MCD-823054
7427,15518,Mayank,Sector 15 Faridabad,Faridabad,28.423688,77.320463,Entire home/apt,Builder Floor,3887.52,3,365,44,1.26,3.6,265,15,1.0,False,False,1,2024-09-15,
8776,17046,Pooja,Vasant Kunj,South Delhi,28.52508,77.147731,Entire home/apt,Condo,25325.01,30,365,115,3.48,3.7,145,48,,True,True,1,2022-03-17,DL-MCD-788467
8642,12815,Kavita,Indirapuram,Ghaziabad,28.6432,77.364855,Entire home/apt,Farmhouse,10211.91,1,90,63,10.5,4.9,238,15,1.0,False,False,1,2021-04-11,DL-MCD-450673
9386,10317,Jyoti,Golf Course Road (DLF 5),Gurugram,28.45829,77.10941,Entire home/apt,,20364.06,1,30,103,4.68,4.1,162,37,1.0,False,True,2,2023-08-27,DL-MCD-191650
1736,13163,Sanjay,Sector 62 Noida,Noida,28.623824,77.360756,Private room,Apartment,5703.05,2,180,111,4.44,3.9,116,70,1.0,True,True,2,2021-01-25,DL-MCD-578427
7398,20280,Priya,Connaught Place,Central Delhi,28.64082,77.230486,Private room,Villa,8199.08,1,365,113,3.32,4.0,190,67,4.0,False,True,4,2024-05-04,DL-MCD-609395
4256,17654,Neha,Greater Kailash,South Delhi,28.556175,77.250981,Private room,Apartment,10897.01,15,30,83,,3.7,180,43,1.0,False,False,2,2023-02-18,DL-MCD-165580
8452,11623,Akash,Greater Kailash,South Delhi,28.54913,77.243456,Entire home/apt,Builder Floor,8551.56,1,365,105,3.75,4.1,175,37,1.0,False,True,2,2021-02-08,DL-MCD-691190
2476,10723,Meera,Hauz Khas Village,South Delhi,28.547563,77.183769,Private room,Villa,8632.95,1,90,70,,4.6,199,29,1.0,False,False,1,2024-04-13,DL-MCD-531872
5441,20025,Simran,Saket,South Delhi,28.527811,77.212858,Private room,,10878.71,3,365,66,1.57,3.6,189,35,9.0,,False,10,2024-06-24,DL-MCD-242053
3714,11411,Meera,Sector 62 Noida,Noida,28.623364,77.367525,Entire home/apt,Apartment,7902.74,2,365,91,1.98,3.8,187,43,1.0,False,True,1,2023-08-20,
9160,17172,Gaurav,Karol Bagh,Central Delhi,28.657923,77.185083,Private room,Apartment,4801.24,3,365,57,3.17,3.6,245,17,1.0,False,True,1,2023-11-16,DL-MCD-622642
1805,11128,Pranav,Sushant Lok,Gurugram,28.480531,77.091392,Private room,Builder Floor,7367.58,3,365,70,7.78,3.7,205,19,1.0,False,False,2,2023-10-27,DL-MCD-152268
708,20200,Siddharth,Sector 137 Expressway,Noida,28.502617,77.420892,Entire home/apt,Condo,13173.77,5,90,69,4.93,3.5,214,21,6.0,True,True,6,2023-04-16,
9378,14051,Vandana,Vasant Kunj,South Delhi,28.53072,77.159498,Entire home/apt,Farmhouse,14008.03,7,365,62,8.86,4.4,226,31,1.0,False,True,1,2021-06-12,DL-MCD-210671
5190,17268,Ananya,Cyber City,Gurugram,28.494605,77.084931,Private room,Apartment,13031.64,5,90,93,7.75,4.3,178,57,1.0,False,True,1,2024-06-28,DL-MCD-170100
5473,14753,Komal,Civil Lines,West & North Delhi,28.68136,77.223251,Entire home/apt,Farmhouse,16052.47,7,30,142,,3.8,87,40,1.0,False,True,1,2022-10-24,
73,20099,Jyoti,Aerocity (IGI Airport),West & North Delhi,28.551483,77.109846,Private room,Apartment,9370.77,15,365,106,8.83,3.9,122,37,4.0,False,False,5,2022-02-02,DL-MCD-227433
7844,12631,Naveen,Sector 29,Gurugram,28.475943,77.064222,Entire home/apt,Builder Floor,15009.24,15,365,98,7.0,4.0,209,50,1.0,False,True,2,2022-02-07,DL-MCD-772212
5102,16133,Divya,Chattarpur,South Delhi,28.487027,77.180984,Private room,Builder Floor,8520.45,1,90,83,5.53,4.0,223,22,1.0,False,True,2,2023-02-26,
6765,13465,Vikram,Connaught Place,Central Delhi,28.636249,77.229378,Entire home/apt,Condo,21706.2,3,365,91,3.03,3.8,170,35,1.0,True,True,2,2022-10-16,DL-MCD-298295
1126,20036,Vivek,Cyber City,Gurugram,28.495071,77.086429,Hotel room,Studio,18113.07,7,180,136,12.0,,69,51,3.0,,True,4,2022-07-29,DL-MCD-243677
1242,20214,Vandana,Connaught Place,Central Delhi,28.634845,77.201711,Entire home/apt,Studio,37334.42,5,365,81,1.84,3.7,191,34,5.0,False,True,5,2021-10-10,DL-MCD-956199
8417,15780,Rohan,Civil Lines,West & North Delhi,28.676409,77.217913,Private room,Villa,10520.67,30,365,67,7.44,4.2,227,33,1.0,False,True,2,2023-04-05,DL-MCD-815302
2350,16970,Rohan,Hauz Khas Village,South Delhi,28.555181,77.203847,Private room,,7873.56,15,90,120,12.0,4.7,94,54,1.0,False,False,2,2023-05-16,DL-MCD-999959
6603,13023,Neha,Green Park,South Delhi,28.565167,77.208253,Private room,Builder Floor,7272.14,3,90,79,8.78,4.4,202,48,1.0,False,False,2,2022-09-13,
6781,12565,Rishi,Chanakyapuri,Central Delhi,28.601215,77.191451,Entire home/apt,Builder Floor,31518.79,3,365,60,1.76,3.7,253,20,1.0,False,True,1,2021-03-19,
4359,20016,Isha,Golf Course Road (DLF 5),Gurugram,28.47415,77.09652,Entire home/apt,Apartment,27689.59,1,180,123,3.32,3.7,106,73,6.0,False,True,6,2024-10-27,
1344,17442,Mohit,Cyber City,Gurugram,28.488329,77.083674,Private room,Serviced Apartment,13044.32,2,30,107,2.68,3.9,126,65,1.0,False,True,2,2023-09-22,DL-MCD-988244
2499,20002,Komal,Greater Noida (Pari Chowk),Greater Noida,28.465962,77.496452,Private room,Apartment,5801.66,2,365,67,2.48,3.7,208,23,5.0,False,True,6,2021-06-15,
8854,16523,Alok,Sector 29,Gurugram,28.480648,77.053185,Entire home/apt,Farmhouse,16725.9,5,365,97,7.46,4.5,145,57,1.0,True,True,2,2022-12-24,DL-MCD-302544
9769,13139,Rajesh,Sushant Lok,Gurugram,28.45915,77.071822,Entire home/apt,Apartment,9156.12,5,30,80,3.08,3.8,214,37,1.0,True,False,2,2023-12-01,DL-MCD-357392
6653,12302,Varun,Sushant Lok,Gurugram,28.453526,77.075384,Entire home/apt,Apartment,10420.72,3,365,123,4.24,3.6,136,47,1.0,False,False,1,2024-06-19,DL-MCD-934574
1101,13669,Harsh,Hauz Khas Village,South Delhi,28.534439,77.196376,Private room,Apartment,15157.0,7,365,98,2.28,3.8,161,59,1.0,True,True,2,2023-06-26,
7328,20083,Sanjay,Paharganj,Central Delhi,28.640207,77.213072,Private room,Apartment,5410.95,30,365,66,12.0,5.0,234,19,6.0,,False,6,2023-07-17,DL-MCD-262965
7623,11785,Jyoti,Greater Kailash,South Delhi,28.537795,77.261303,Entire home/apt,Builder Floor,14468.45,30,30,109,5.19,4.1,149,49,1.0,False,True,1,2024-05-26,
988,13815,Preeti,Hauz Khas Village,South Delhi,28.554852,77.197041,Entire home/apt,Builder Floor,30976.08,5,30,60,3.53,4.0,235,19,1.0,,True,2,2021-10-27,DL-MCD-279392
2853,17073,Sunil,Sector 137 Expressway,Noida,28.506947,77.402723,Entire home/apt,Apartment,14508.34,2,365,122,6.1,4.3,88,56,1.0,False,False,1,2022-01-01,
631,15132,Aditya,Rajouri Garden,West & North Delhi,28.655556,77.122402,Hotel room,Builder Floor,7916.08,2,90,76,,4.4,194,43,1.0,False,False,2,2022-08-22,
1250,20082,Sanjay,Rajouri Garden,West & North Delhi,28.658264,77.110315,Private room,Apartment,6573.69,1,30,95,,,170,40,7.0,False,False,8,2023-11-30,DL-MCD-858003
3180,10953,Manish,Golf Course Road (DLF 5),Gurugram,28.457926,77.086278,Entire home/apt,Apartment,24140.17,2,180,85,5.67,4.2,210,41,1.0,False,True,1,2022-02-16,DL-MCD-565163
483,12982,Rohan,Sector 29,Gurugram,28.465344,77.060976,Hotel room,Condo,14760.24,2,30,35,0.76,3.7,290,18,1.0,False,False,1,2024-06-29,DL-MCD-382536
3041,17495,Ananya,Chanakyapuri,Central Delhi,28.59054,77.189155,Entire home/apt,Serviced Apartment,22677.52,3,180,109,3.21,3.5,143,63,1.0,False,False,1,2021-12-21,DL-MCD-666749
5011,10332,Rohan,Defense Colony,South Delhi,28.567702,77.243449,Private room,Apartment,9700.63,1,365,82,2.65,4.0,214,37,1.0,False,True,2,2022-08-11,DL-MCD-627049
8903,12024,Deepa,Sector 137 Expressway,Noida,28.511539,77.41577,Private room,Builder Floor,6448.55,15,365,34,2.43,3.8,287,21,1.0,False,True,2,2023-05-16,
7001,20345,Preeti,Sector 18 Noida,Noida,28.555229,77.318812,Private room,Builder Floor,8180.29,5,365,74,2.11,,222,46,9.0,True,True,10,2024-05-12,
3274,10850,Akash,Sector 18 Noida,Noida,28.564447,77.331776,Entire home/apt,Studio,12940.52,2,365,133,12.0,4.8,135,85,,False,False,2,2022-12-22,
7228,20150,Arjun,Connaught Place,Central Delhi,28.634879,77.205692,Entire home/apt,Builder Floor,13997.43,1,90,100,2.13,3.4,157,47,8.0,False,False,9,2021-01-15,
3684,12543,Vishal,Golf Course Road (DLF 5),Gurugram,28.479039,77.091457,Entire home/apt,Apartment,32559.0,5,365,131,4.52,4.1,158,66,1.0,True,True,2,2022-09-07,DL-MCD-527296
6675,11941,Aparna,Sushant Lok,Gurugram,28.454409,77.069381,Private room,Builder Floor,5095.5,30,180,62,1.32,4.3,243,27,1.0,False,True,2,2024-11-05,DL-MCD-681457
6808,12149,Anjali,Civil Lines,West & North Delhi,28.682854,77.223255,Entire home/apt,Builder Floor,19709.76,1,180,96,2.13,3.7,127,46,1.0,False,True,2,2022-04-06,
9933,15820,Smriti,Golf Course Road (DLF 5),Gurugram,28.475389,77.10005,Shared room,Apartment,5967.23,30,365,76,4.22,3.8,236,24,1.0,False,False,2,2022-05-03,DL-MCD-258212
1317,12915,Varun,Cyber City,Gurugram,28.506453,77.100151,Entire home/apt,Farmhouse,13099.98,2,365,57,8.14,4.1,228,18,1.0,False,True,1,2021-01-14,
3226,20033,Vivek,Sector 137 Expressway,Noida,28.518173,77.402921,Private room,Serviced Apartment,6263.29,30,365,93,3.0,,157,33,6.0,True,False,6,2021-09-19,DL-MCD-339662
1073,10575,Priya,Paharganj,Central Delhi,28.641423,77.232128,Private room,Condo,3413.67,3,180,23,1.15,3.9,332,9,1.0,False,True,1,2023-01-18,DL-MCD-363979
4816,16037,Shreya,Hauz Khas Village,South Delhi,28.552367,77.190158,Private room,Apartment,9333.28,2,180,47,2.14,4.1,245,13,1.0,True,False,1,2021-06-21,DL-MCD-937897
8900,14295,Aparna,Vasant Kunj,South Delhi,28.53177,77.160049,Hotel room,Apartment,0.0,1,180,61,12.0,4.7,222,27,1.0,False,True,1,2022-05-05,DL-MCD-380492
5753,16127,Sameer,Sector 62 Noida,Noida,28.620881,77.363798,Entire home/apt,Farmhouse,6058.79,2,30,74,1.64,4.0,194,24,1.0,False,False,2,2022-07-20,DL-MCD-680504
9330,14425,Komal,Sector 29,Gurugram,28.475546,77.067849,Entire home/apt,,15188.24,7,180,79,2.55,3.9,222,33,1.0,False,True,1,2021-02-07,
4617,11879,Simran,Saket,South Delhi,28.523678,77.218355,Private room,Villa,4348.78,1,90,51,2.12,4.2,231,28,,False,True,2,2021-12-31,DL-MCD-873831
3098,17068,Shreya,Karol Bagh,Central Delhi,28.666928,77.190123,Entire home/apt,Apartment,8788.91,2,90,70,1.56,3.5,212,20,1.0,False,True,1,2021-01-23,DL-MCD-846240
6870,17510,Aditya,Cyber City,Gurugram,28.483405,77.095537,Private room,Condo,9920.02,3,90,147,7.74,4.4,42,77,1.0,False,True,2,2021-03-06,
1301,20153,Gaurav,Defense Colony,South Delhi,28.581134,77.241953,Entire home/apt,,26715.65,1,30,117,6.16,4.3,150,52,7.0,False,False,8,2023-08-04,
7286,13996,Rishi,Rajouri Garden,West & North Delhi,28.646901,77.129,Private room,Studio,8773.24,30,365,97,12.0,4.9,165,47,1.0,False,True,1,2023-08-30,DL-MCD-254369
6285,13137,Ashok,Greater Noida (Pari Chowk),Greater Noida,28.473126,77.494431,Private room,Apartment,4276.43,1,90,96,12.0,4.5,136,32,1.0,False,True,2,2023-07-05,DL-MCD-983551
5496,11048,Naveen,Green Park,South Delhi,28.562735,77.193979,Private room,Condo,7899.03,5,30,53,1.66,3.4,214,31,1.0,True,False,2,2023-10-20,DL-MCD-284567
5292,12380,Geeta,Paharganj,Central Delhi,28.636009,77.213791,Private room,Farmhouse,4577.42,2,365,54,2.45,4.0,267,27,,False,False,2,2021-09-28,DL-MCD-744845
1799,10943,Latika,Cyber City,Gurugram,28.495873,77.097174,Entire home/apt,Builder Floor,24860.97,30,365,90,2.05,,169,25,1.0,False,True,1,2022-11-10,DL-MCD-940741
5204,14509,Ashok,Golf Course Road (DLF 5),Gurugram,28.464792,77.096029,Entire home/apt,Apartment,17462.95,2,90,50,4.55,3.9,236,14,1.0,False,True,2,2022-07-09,DL-MCD-730432
8228,12762,Manish,Saket,South Delhi,28.527127,77.220984,Shared room,Villa,3084.54,30,365,98,2.65,3.7,159,59,1.0,False,True,2,2021-01-04,
5048,20295,Isha,Greater Noida (Pari Chowk),Greater Noida,28.476473,77.49338,Hotel room,Apartment,12772.5,5,365,92,4.6,3.8,169,51,4.0,True,False,5,2021-12-24,DL-MCD-815033
6442,20206,Kavita,Dwarka,West & North Delhi,28.58909,77.045771,Hotel room,Builder Floor,5244.24,1,365,86,2.05,3.9,180,28,6.0,False,True,6,2021-12-27,DL-MCD-816781
8106,13689,Mayank,Hauz Khas Village,South Delhi,28.546194,77.19939,Private room,Apartment,9130.69,5,90,105,3.09,4.0,159,62,1.0,True,True,2,2024-11-19,DL-MCD-767890
2360,14228,Deepa,Saket,South Delhi,28.524741,77.210839,Entire home/apt,Builder Floor,0.0,3,180,56,1.65,3.4,261,32,1.0,False,False,2,2024-02-16,
9568,17119,Isha,Sector 137 Expressway,Noida,28.515106,77.395513,Private room,Apartment,5684.14,2,365,112,4.67,3.7,173,41,1.0,False,True,2,2022-05-14,
3655,10578,Mayank,Connaught Place,Central Delhi,28.638498,77.227491,Private room,Apartment,10546.3,3,365,132,12.0,5.0,120,42,,True,True,1,2023-06-05,DL-MCD-527862
7053,17944,Payal,Chanakyapuri,Central Delhi,28.596587,77.19612,Entire home/apt,Builder Floor,30928.93,15,90,105,2.84,4.2,153,27,1.0,False,True,2,2022-12-30,DL-MCD-513874
1287,20276,Tanvi,Karol Bagh,Central Delhi,28.665897,77.202275,Entire home/apt,Villa,11258.1,3,180,127,3.85,4.1,137,54,3.0,False,True,4,2024-11-26,DL-MCD-459938
9310,13475,Priya,Sohna Road,Gurugram,28.401349,77.041028,Hotel room,Farmhouse,9541.08,2,365,53,2.52,,248,16,1.0,False,True,2,2023-09-30,DL-MCD-949819
4446,15809,Deepika,Golf Course Road (DLF 5),Gurugram,28.457528,77.110068,Private room,Condo,9974.87,1,180,58,4.14,4.5,232,18,,False,True,2,2022-03-04,DL-MCD-896511
2138,14764,Anjali,Sector 62 Noida,Noida,28.618103,77.378468,Entire home/apt,Builder Floor,14501.34,2,90,87,2.35,4.0,181,25,1.0,False,False,2,2021-04-23,DL-MCD-615532
6788,16558,Karan,Sector 18 Noida,Noida,28.567428,77.343484,Private room,Apartment,6836.37,30,365,97,4.62,4.6,164,34,1.0,False,True,2,2023-11-02,DL-MCD-630625
9947,13150,Arjun,Greater Noida (Pari Chowk),Greater Noida,28.46896,77.50581,Entire home/apt,Apartment,5502.77,7,365,68,2.19,3.8,254,26,1.0,False,False,2,2024-08-16,DL-MCD-671520
8680,10744,Alok,Sushant Lok,Gurugram,28.46782,77.091665,Entire home/apt,Serviced Apartment,13419.96,30,365,79,2.63,3.9,210,48,1.0,False,False,1,2021-08-20,DL-MCD-134820
9149,20311,Mohit,Chanakyapuri,Central Delhi,28.601848,77.209256,Private room,Apartment,0.0,3,365,50,1.28,4.0,235,26,3.0,False,True,4,2023-03-30,
6895,10201,Harsh,Saket,South Delhi,28.537566,77.221133,Entire home/apt,Apartment,9052.04,5,180,41,1.21,3.7,285,11,1.0,True,True,2,2021-02-04,DL-MCD-433721
8742,20288,Vikram,Sohna Road,Gurugram,28.408661,77.03178,Private room,Builder Floor,7060.71,15,365,98,2.09,3.9,200,45,6.0,False,False,6,2022-01-11,
7152,20212,Amit,Sector 18 Noida,Noida,28.570633,77.321784,Entire home/apt,Condo,17684.5,1,30,67,12.0,4.8,240,22,2.0,False,False,3,2024-04-16,DL-MCD-884582
964,17697,Smriti,Saket,South Delhi,28.523346,77.222078,Entire home/apt,Apartment,14014.2,2,30,37,0.84,,282,13,1.0,False,False,2,2022-03-20,DL-MCD-503797
6013,10458,Rohan,Hauz Khas Village,South Delhi,28.553531,77.210452,Entire home/apt,Villa,14226.64,3,365,77,2.03,4.2,222,29,1.0,False,False,1,2024-02-03,
4883,13236,Sanjay,Sector 29,Gurugram,28.461675,77.072398,Private room,Builder Floor,5066.3,5,180,65,1.55,3.3,220,40,1.0,False,False,1,2023-01-11,DL-MCD-465154
141,11243,Harsh,Golf Course Road (DLF 5),Gurugram,28.467842,77.106967,Private room,Condo,11595.16,3,180,99,3.09,3.7,166,24,1.0,False,False,1,2023-03-02,DL-MCD-755699
9215,13697,Sachin,Hauz Khas Village,South Delhi,28.542957,77.194909,Private room,Builder Floor,6571.02,2,365,84,2.21,3.5,184,38,1.0,False,True,2,2023-09-26,DL-MCD-400884
6937,17151,Sunil,Dwarka,West & North Delhi,28.589844,77.0516,Entire home/apt,Condo,9506.53,2,30,85,3.27,3.8,202,31,1.0,False,True,1,2023-10-04,
6543,10675,Deepa,Rajouri Garden,West & North Delhi,28.641042,77.116279,Entire home/apt,Builder Floor,11266.64,1,365,75,2.14,4.0,212,26,1.0,,False,1,2022-06-06,
5244,17280,Karan,Green Park,South Delhi,28.572133,77.202555,Entire home/apt,Builder Floor,11699.14,5,365,90,12.0,4.8,210,43,1.0,False,True,2,2023-09-22,DL-MCD-420760
4432,14705,Kavita,Dwarka,West & North Delhi,28.58587,77.043614,Private room,Boutique B&B,7119.18,5,180,77,2.66,3.7,188,25,1.0,True,True,2,2022-03-27,DL-MCD-888647
407,20137,Mayank,Chattarpur,South Delhi,28.485465,77.169495,Entire home/apt,Apartment,31576.41,5,180,125,12.0,4.6,152,39,,True,True,9,2022-09-17,DL-MCD-448351
8213,17912,Ananya,Sushant Lok,Gurugram,28.447948,77.078182,Entire home/apt,Serviced Apartment,13814.53,2,365,75,2.14,3.9,200,27,1.0,False,False,2,2022-04-29,
8540,12112,Pooja,Green Park,South Delhi,28.554671,77.200019,Private room,Farmhouse,13028.27,3,30,115,4.26,,113,64,1.0,False,True,2,2024-04-12,
9994,11679,Deepika,Saket,South Delhi,28.517553,77.228611,Entire home/apt,Apartment,9587.52,2,365,68,3.09,4.5,218,31,1.0,True,True,1,2021-01-09,DL-MCD-125291
8235,11292,Varun,Dwarka,West & North Delhi,28.587736,77.045887,Private room,Apartment,4214.48,5,90,52,2.74,4.1,266,16,1.0,False,True,1,2022-10-04,DL-MCD-598656
4400,10825,Ananya,Sector 62 Noida,Noida,28.63065,77.360958,Hotel room,Apartment,7620.57,1,30,93,12.0,4.6,194,58,1.0,False,True,2,2024-05-29,
5253,16799,Abhishek,Green Park,South Delhi,28.558055,77.207698,Entire home/apt,Condo,15418.94,30,90,113,8.07,4.7,166,50,1.0,False,True,1,2023-07-31,DL-MCD-931556
12,14236,Tarun,Rajouri Garden,West & North Delhi,28.648225,77.128876,Entire home/apt,Apartment,9281.55,3,365,94,11.75,4.8,171,43,1.0,False,True,2,2024-10-01,DL-MCD-308017
4761,13250,Jyoti,Golf Course Road (DLF 5),Gurugram,28.474515,77.102821,Entire home/apt,Farmhouse,20720.62,3,180,74,3.7,4.1,233,34,1.0,False,False,1,2021-08-05,
1178,11696,Deepika,Chanakyapuri,Central Delhi,28.598632,77.203416,Private room,Apartment,12787.61,15,30,78,2.23,3.8,216,31,1.0,True,True,1,2022-04-03,DL-MCD-902688
